sku,category,title,price,star,api,update_time
2745444205,default,Пародийная звездная маска на все лицо,112,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.189441
2670543990,default,Дорожка для стола Полиэстер 28x270см,198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
2852985468,default,"Стабилизированные цветы Бугенвиллия, 43 гр",166,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
3257517941,default,"Наволочка декоративная 45x45 см, 1 шт.",159,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
3085602426,default,"Портативный ночник в стиле ретро, 1 шт.",128,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
3462762106,default,Пакеты для рассады,156,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
3142030118,default,Дорожка для стола Полиэстер 35x180см,198,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
2761176390,default,"Искусственные цветы,5шт",198,4.1,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
3450839112,default,"Винтажные мини-рамки для картин из 12шт, элегантные настенные витрины из смолы в стиле барокко золотистого цвета",156,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
2751338621,default,Праздничный колпачок на один год,129,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
2857505912,default,"Гирлянда-медуза, тематическая океан, украшение праздника, 1 шт",106,4.1,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
1935932333,default,Сахарница,161,4.2,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
1690332722,default,"Искусственные цветы,1шт",172,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.192435
3257517941,default,"Наволочка декоративная 45x45 см, 1 шт.",159,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
3085602426,default,"Портативный ночник в стиле ретро, 1 шт.",128,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
3462762106,default,Пакеты для рассады,156,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
3142030118,default,Дорожка для стола Полиэстер 35x180см,198,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
2761176390,default,"Искусственные цветы,5шт",198,4.1,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
3450839112,default,"Винтажные мини-рамки для картин из 12шт, элегантные настенные витрины из смолы в стиле барокко золотистого цвета",156,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
2751338621,default,Праздничный колпачок на один год,129,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
2857505912,default,"Гирлянда-медуза, тематическая океан, украшение праздника, 1 шт",106,4.1,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
1935932333,default,Сахарница,161,4.2,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
1690332722,default,"Искусственные цветы,1шт",172,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
3250310527,default,"Домик из кофейной чашки, украшения пасхальных яиц, подвесные пасхальные",78,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
1942154537,default,Подушки-Вупи,106,4.4,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.195434
1690332722,default,"Искусственные цветы,1шт",172,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
3250310527,default,"Домик из кофейной чашки, украшения пасхальных яиц, подвесные пасхальные",78,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
1942154537,default,Подушки-Вупи,106,4.4,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
2978381769,default,Тарелка десертная 1 шт бронза,96,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
2962360278,default,"Елочные украшения Игрушка-зверушка, Животные белый, серебристый 4 шт.",185,4.3,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
2243083342,default,Украшения на рабочем столе,172,4.2,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
2549954649,default,"Корзина для игрушек длина 35 см, ширина 35 см, высота 45 см.",195,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
3259484076,default,"Воздушный шар из алюминиевой фольги, фотозона на день рождения, 1 год, медведь, 67х74 см, 1 шт.",145,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
2745444205,default,Пародийная звездная маска на все лицо,112,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
3428204864,default,"Шкатулка, 1 шт",190,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
3096928673,default,Фигурка декоративная A35,159,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
2463896639,default,Китайский японский складной веер,97,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:55.546623
2243083342,default,Украшения на рабочем столе,172,4.2,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
2549954649,default,"Корзина для игрушек длина 35 см, ширина 35 см, высота 45 см.",195,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
3259484076,default,"Воздушный шар из алюминиевой фольги, фотозона на день рождения, 1 год, медведь, 67х74 см, 1 шт.",145,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
2745444205,default,Пародийная звездная маска на все лицо,112,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
3428204864,default,"Шкатулка, 1 шт",190,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
3096928673,default,Фигурка декоративная A35,159,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
2463896639,default,Китайский японский складной веер,97,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
1570649482,default,"Зеркальные самоклеящиеся интерьерные наклейки, квадратные, серебристый, 10*10 см, 10 шт.",198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
2436486069,default,"Коробка для хранения ширина 25 см, высота 20 см.",185,4.4,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
3356095412,default,"Пакет подарочный 16.5x25 см, 10 шт.",89,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
3335263343,default,Подставка под кружку,119,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576003
2072251013,default,Ободок Единорог для девочек &#x2F; Детский обруч с хвостиками Единорожка для волос,198,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.576515
3428204864,default,"Шкатулка, 1 шт",190,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.712928
3096928673,default,Фигурка декоративная A35,159,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.712928
2463896639,default,Китайский японский складной веер,97,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.712928
1570649482,default,"Зеркальные самоклеящиеся интерьерные наклейки, квадратные, серебристый, 10*10 см, 10 шт.",198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.712928
2436486069,default,"Коробка для хранения ширина 25 см, высота 20 см.",185,4.4,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.712928
3356095412,default,"Пакет подарочный 16.5x25 см, 10 шт.",89,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.712928
3335263343,default,Подставка под кружку,119,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.712928
2072251013,default,Ободок Единорог для девочек &#x2F; Детский обруч с хвостиками Единорожка для волос,198,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.712928
3441438180,default,Тарелка 24 см 1 шт белый,179,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.712928
2889283214,default,Статуэтка маленькой лошадки из латуни,184,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.712928
3509841088,default,Фонтан садовый,156,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.713909
3221971950,default,"Искусственные цветы,1шт",172,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.713909
3259484076,default,"Воздушный шар из алюминиевой фольги, фотозона на день рождения, 1 год, медведь, 67х74 см, 1 шт.",145,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
2745444205,default,Пародийная звездная маска на все лицо,112,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
3428204864,default,"Шкатулка, 1 шт",190,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
3096928673,default,Фигурка декоративная A35,159,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
2463896639,default,Китайский японский складной веер,97,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
1570649482,default,"Зеркальные самоклеящиеся интерьерные наклейки, квадратные, серебристый, 10*10 см, 10 шт.",198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
2436486069,default,"Коробка для хранения ширина 25 см, высота 20 см.",185,4.4,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
3356095412,default,"Пакет подарочный 16.5x25 см, 10 шт.",89,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
3335263343,default,Подставка под кружку,119,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
2072251013,default,Ободок Единорог для девочек &#x2F; Детский обруч с хвостиками Единорожка для волос,198,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
3441438180,default,Тарелка 24 см 1 шт белый,179,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
2889283214,default,Статуэтка маленькой лошадки из латуни,184,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:56.717913
2436486069,default,"Коробка для хранения ширина 25 см, высота 20 см.",185,4.4,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.513092
3356095412,default,"Пакет подарочный 16.5x25 см, 10 шт.",89,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.513092
3335263343,default,Подставка под кружку,119,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.513092
2072251013,default,Ободок Единорог для девочек &#x2F; Детский обруч с хвостиками Единорожка для волос,198,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.513092
3441438180,default,Тарелка 24 см 1 шт белый,179,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.513092
2889283214,default,Статуэтка маленькой лошадки из латуни,184,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.513092
3509841088,default,Фонтан садовый,156,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.513092
3221971950,default,"Искусственные цветы,1шт",172,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.513092
1845463350,default,"Стабилизированные цветы Олива, 38 см, 24 гр, 1 шт",198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.514090
3533366434,default,"Светящиеся звезды для стен 3D, 100 штук, 3 см, светонакопительные наклейки, флуоресцентные стикеры, смешанные цвета для",189,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.514090
2987805965,default,Статуя козла из латуни Уникальное украшение для гостиной и кабинета,198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.514090
3481919988,default,"Вазон 2.4 л, 16 см, 2 шт, цвет прозрачный",166,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.514090
3497013133,default,Искусственные цветы,186,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
3396515378,default,"Форма для пельменей 1 шт, 8.9 см",136,4.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
3308581132,default,Набор для рассады,153,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
3462608258,default,Кассета для рассады,121,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
2900165487,default,"Статуэтка, высота 4.5 см, длина  2.2 см",132,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
3461816235,default,"quivix Сухоцветы, 35 см, 80 гр, 8 шт",156,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
3184756753,default,"Сухоцветы Хлопок, 65 гр, 10 шт",175,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
3570102812,default,Трос для прочистки труб 45 белый,148,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
3091793966,default,Набор из 25 миниатюрных фигурок людей для моделирования городских сцен,117,3.5,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
2706192069,default,"Натуральный аметист, образец минерала, необработанные фиолетовые лечебные камни",159,4.6,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
1806542998,default,"Статуэтка для украшения интерьера в виде птицы, маленькая, 8 шт.",166,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
3385448725,default,Открытки односторонние на Пасху 40 шт.,106,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.958274
3533366434,default,"Светящиеся звезды для стен 3D, 100 штук, 3 см, светонакопительные наклейки, флуоресцентные стикеры, смешанные цвета для",189,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
2987805965,default,Статуя козла из латуни Уникальное украшение для гостиной и кабинета,198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
3481919988,default,"Вазон 2.4 л, 16 см, 2 шт, цвет прозрачный",166,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
3497013133,default,Искусственные цветы,186,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
3396515378,default,"Форма для пельменей 1 шт, 8.9 см",136,4.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
3308581132,default,Набор для рассады,153,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
3462608258,default,Кассета для рассады,121,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
2900165487,default,"Статуэтка, высота 4.5 см, длина  2.2 см",132,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
3461816235,default,"quivix Сухоцветы, 35 см, 80 гр, 8 шт",156,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
3184756753,default,"Сухоцветы Хлопок, 65 гр, 10 шт",175,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
3570102812,default,Трос для прочистки труб 45 белый,148,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
3091793966,default,Набор из 25 миниатюрных фигурок людей для моделирования городских сцен,117,3.5,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.961826
3221971950,default,"Искусственные цветы,1шт",172,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
1845463350,default,"Стабилизированные цветы Олива, 38 см, 24 гр, 1 шт",198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
3533366434,default,"Светящиеся звезды для стен 3D, 100 штук, 3 см, светонакопительные наклейки, флуоресцентные стикеры, смешанные цвета для",189,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
2987805965,default,Статуя козла из латуни Уникальное украшение для гостиной и кабинета,198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
3481919988,default,"Вазон 2.4 л, 16 см, 2 шт, цвет прозрачный",166,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
3497013133,default,Искусственные цветы,186,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
3396515378,default,"Форма для пельменей 1 шт, 8.9 см",136,4.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
3308581132,default,Набор для рассады,153,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
3462608258,default,Кассета для рассады,121,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
2900165487,default,"Статуэтка, высота 4.5 см, длина  2.2 см",132,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
3461816235,default,"quivix Сухоцветы, 35 см, 80 гр, 8 шт",156,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
3184756753,default,"Сухоцветы Хлопок, 65 гр, 10 шт",175,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:57.966470
3462608258,default,Кассета для рассады,121,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
2900165487,default,"Статуэтка, высота 4.5 см, длина  2.2 см",132,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
1836876928,default,"Зажим кухонный, 10 шт",198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
3461816235,default,"quivix Сухоцветы, 35 см, 80 гр, 8 шт",156,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
3184756753,default,"Сухоцветы Хлопок, 65 гр, 10 шт",175,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
3570102812,default,Трос для прочистки труб 45 белый,148,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
3091793966,default,Набор из 25 миниатюрных фигурок людей для моделирования городских сцен,117,3.5,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
2706192069,default,"Натуральный аметист, образец минерала, необработанные фиолетовые лечебные камни",159,4.6,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
1806542998,default,"Статуэтка для украшения интерьера в виде птицы, маленькая, 8 шт.",166,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
3385448725,default,Открытки односторонние на Пасху 40 шт.,106,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
3077921089,default,Елочная игрушка 13 см Ёлка черный матовый,145,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
3494050291,default,Ночник детский светильник силиконовый зайчик,146,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:58.219938
3461816235,default,"quivix Сухоцветы, 35 см, 80 гр, 8 шт",156,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
3184756753,default,"Сухоцветы Хлопок, 65 гр, 10 шт",175,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
3570102812,default,Трос для прочистки труб 45 белый,148,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
3091793966,default,Набор из 25 миниатюрных фигурок людей для моделирования городских сцен,117,3.5,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
2706192069,default,"Натуральный аметист, образец минерала, необработанные фиолетовые лечебные камни",159,4.6,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
1806542998,default,"Статуэтка для украшения интерьера в виде птицы, маленькая, 8 шт.",166,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
3385448725,default,Открытки односторонние на Пасху 40 шт.,106,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
3077921089,default,Елочная игрушка 13 см Ёлка черный матовый,145,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
3494050291,default,Ночник детский светильник силиконовый зайчик,146,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
2911216536,default,"Искусственные цветы,10шт",159,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
3499968920,default,Бамбуковая циновка для роллов и суши коврик,76,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
2243339635,default,"Сувенирная style12, высота 15 см, длина  15 см",185,4.2,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.246732
3499968920,default,Бамбуковая циновка для роллов и суши коврик,76,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.427562
2243339635,default,"Сувенирная style12, высота 15 см, длина  15 см",185,4.2,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.427562
3422771424,default,"Сухоцветы, 17 см, 12 гр, 1 шт",145,4.6,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.427562
3385019650,default,"Постер &#34;minecraft&#34;, 40 см х 20 см",190,2.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.427562
2856608881,default,"IKEA Зажим кухонный, 15 шт",190,4.3,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.427562
3499600417,default,"Рюмка, 50 мл, 3 шт",167,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.427562
3236951381,default,"Диспенсер для напитков, 3.5 л",182,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.427562
3457015534,default,"Мусорный бак, 1 шт",133,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.427562
3249565348,default,Фонтан садовый,146,1.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.428562
2788378606,default,"Плоская 2D деревянная табличка, подвесные декоративные аксессуары, можно повесить на стену или дверь домашнего интерьера, узор кофейный",198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.428562
2042298770,default,Настольные часы Электронные 1 шт,137,4.1,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.428562
2614259360,default,"Свечи для торта, 10.5 см, 24 шт",172,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.428562
1806542998,default,"Статуэтка для украшения интерьера в виде птицы, маленькая, 8 шт.",166,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
3385448725,default,Открытки односторонние на Пасху 40 шт.,106,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
3077921089,default,Елочная игрушка 13 см Ёлка черный матовый,145,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
3494050291,default,Ночник детский светильник силиконовый зайчик,146,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
2911216536,default,"Искусственные цветы,10шт",159,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
3499968920,default,Бамбуковая циновка для роллов и суши коврик,76,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
2243339635,default,"Сувенирная style12, высота 15 см, длина  15 см",185,4.2,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
3422771424,default,"Сухоцветы, 17 см, 12 гр, 1 шт",145,4.6,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
3385019650,default,"Постер &#34;minecraft&#34;, 40 см х 20 см",190,2.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
2856608881,default,"IKEA Зажим кухонный, 15 шт",190,4.3,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
3499600417,default,"Рюмка, 50 мл, 3 шт",167,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
3236951381,default,"Диспенсер для напитков, 3.5 л",182,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:32:59.431076
3385019650,default,"Постер &#34;minecraft&#34;, 40 см х 20 см",190,2.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.270614
2856608881,default,"IKEA Зажим кухонный, 15 шт",190,4.3,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.270614
3499600417,default,"Рюмка, 50 мл, 3 шт",167,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.270614
3236951381,default,"Диспенсер для напитков, 3.5 л",182,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.270614
3457015534,default,"Мусорный бак, 1 шт",133,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.270614
3249565348,default,Фонтан садовый,146,1.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.270614
2788378606,default,"Плоская 2D деревянная табличка, подвесные декоративные аксессуары, можно повесить на стену или дверь домашнего интерьера, узор кофейный",198,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.270614
2042298770,default,Настольные часы Электронные 1 шт,137,4.1,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.271595
2614259360,default,"Свечи для торта, 10.5 см, 24 шт",172,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.271595
2179436681,default,"Полотенце сувенир подарочное ,сувенир медведь, для лица, для рук, кухонное 30x30 см.",93,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.271595
2963121641,default,Искусственные цветы,172,4.5,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.271595
1719869310,default,1 шт. Статуэтка хрустальной черепахи,185,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.271595
2614259360,default,"Свечи для торта, 10.5 см, 24 шт",172,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.762283
2179436681,default,"Полотенце сувенир подарочное ,сувенир медведь, для лица, для рук, кухонное 30x30 см.",93,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.762283
2963121641,default,Искусственные цветы,172,4.5,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.762283
1719869310,default,1 шт. Статуэтка хрустальной черепахи,185,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:33:00.762283
